Property_type,Property_city,Property_location,Bedrooms,Bathrooms,Parking_space,property_price_(per_month)
Town-house,Pretoria,Lynnwood,1,1,2,19800
Town-house,Pretoria,"Philip Nel Park",1,1,1,5000
Apartment,Pretoria,"Pretoria North",2,1,2,5000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,2,22000
House,Pretoria,"Woodhill Golf Estate",4,5,3,59000
Apartment,Pretoria,Sunnyside,1,1,1,2000
House,Pretoria,"Silver Lakes Golf Estate",1,1,1,12000
Apartment,Pretoria,"Willow Park Manor",1,1,1,8000
Apartment,Pretoria,"Pretoria North",2,1,1,7600
House,Pretoria,Andeon,3,3,2,13000
Apartment,Pretoria,Brooklyn,1,1,9,5000
House,Pretoria,"Waterkloof Ridge",6,4,2,99000
House,Pretoria,"Six Fountains Residential Estate",3,3,10,26000
House,Pretoria,"Waterkloof Ridge",6,5,4,70000
House,Pretoria,"Woodhill Golf Estate",7,8,1,85000
Apartment,Pretoria,Arcadia,1,1,1,4900
Apartment,Pretoria,Hatfield,1,1,2,8500
Apartment,Pretoria,"Silver Lakes",2,2,6,9000
House,Pretoria,"Mooikloof Equestrian Estate",5,5,1,39800
Apartment,Pretoria,Sunnyside,2,2,2,11500
Town-house,Pretoria,"Waterkloof Ridge",3,3,2,30000
House,Pretoria,"Pretoria Central",4,3,1,40000
Apartment,Pretoria,"Pretoria North",2,1,2,7600
Apartment,Pretoria,"Pretoria Central",1,1,1,5050
Apartment,Pretoria,"Montana Park",2,1,1,7700
Apartment,Pretoria,"Ashlea Gardens",1,1,2,4000
Apartment,Pretoria,"Lombardy Estate",3,2,6,10200
House,Pretoria,"Woodhill Golf Estate",4,3,1,60000
House,Pretoria,Brooklyn,15,9,2,4350
Apartment,Pretoria,"Silver Lakes",2,2,3,12000
Apartment,Pretoria,"Blyde Riverwalk Estate",3,2,1,18500
Apartment,Pretoria,Hatfield,1,1,1,4000
Apartment,Pretoria,"Capital Park",1,1,4,5000
Apartment,Pretoria,"Silver Lakes",2,2,1,12000
Apartment,Pretoria,"Pretoria Central",2,2,1,2999
Apartment,Pretoria,Waverley,2,3,2,6901
Apartment,Pretoria,"Menlo Park",3,2,1,16000
House,Pretoria,"Waterkloof Marina Retirement Estate",2,2,2,26250
Apartment,Pretoria,"Kameeldrift East",2,1,1,10000
Apartment,Pretoria,Claremont,3,1,1,6900
Apartment,Pretoria,Muckleneuk,1,1,2,8500
Apartment,Pretoria,"Nieuw Muckleneuk",3,2,1,22000
Apartment,Pretoria,Menlyn,2,2,3,45000
Apartment,Pretoria,"Boardwalk Villas",3,3,3,22000
Apartment,Pretoria,Hatfield,2,2,4,8000
House,Pretoria,"Waterkloof Ridge",5,5,1,65000
Apartment,Pretoria,Lynnwood,3,3,1,25500
Apartment,Pretoria,Menlyn,1,1,1,15000
Apartment,Pretoria,Erasmusrand,5,2,2,6000
House,Pretoria,Danville,1,1,3,13000
Apartment,Pretoria,"Ashlea Gardens",4,3,4,13800
House,Pretoria,"Waterkloof Ridge",3,4,6,65000
House,Pretoria,"Silver Lakes Golf Estate",4,4,3,32500
House,Pretoria,"Silver Lakes",1,1,1,75000
Apartment,Pretoria,Waterkloof,1,1,1,10000
Apartment,Pretoria,Erasmusrand,1,1,1,6000
Apartment,Pretoria,"Pretoria Central",6,7,8,4200
House,Pretoria,"Waterkloof Ridge",2,2,2,95000
House,Pretoria,"Kilner Park",2,1,1,8500
Apartment,Pretoria,"Faerie Glen",1,1,1,10000
Apartment,Pretoria,Muckleneuk,1,1,1,10000
Apartment,Pretoria,Hazeldean,1,1,1,7450
Apartment,Pretoria,Dorandia,5,1,1,4500
House,Pretoria,"Silver Lakes Golf Estate",1,3,6,65000
Apartment,Pretoria,"Faerie Glen",1,1,1,10000
Apartment,Pretoria,Menlyn,2,1,1,15500
House,Pretoria,"The Wilds",2,2,2,15500
Apartment,Pretoria,"Waterkloof Glen",1,2,2,35000
Apartment,Pretoria,Menlyn,1,1,1,23000
House,Pretoria,Brooklyn,3,1,1,8000
Apartment,Pretoria,"Erasmus Park",3,2,2,16000
Apartment,Pretoria,"Nieuw Muckleneuk",2,3,3,20500
Apartment,Pretoria,Brooklyn,1,2,2,14000
Apartment,Pretoria,"Menlo Park",4,1,1,11900
House,Pretoria,Derdepoort,2,3,2,26000
House,Pretoria,"The Wilds",2,2,1,14500
Apartment,Pretoria,"Silver Lakes Golf Estate",3,2,1,24000
House,Pretoria,"Silver Lakes Golf Estate",1,2,4,27990
Apartment,Pretoria,"Pretoria West",2,2,1,5700
Apartment,Pretoria,Hillcrest,2,1,1,9900
Apartment,Pretoria,Shere,2,2,1,8000
House,Pretoria,Kirkney,2,1,4,6800
Town-house,Pretoria,"Silver Lakes Golf Estate",2,2,3,28000
House,Pretoria,"Silver Lakes Golf Estate",4,3,1,65000
Apartment,Pretoria,Arcadia,2,1,2,16000
Apartment,Pretoria,"Menlo Park",2,2,4,25500
House,Pretoria,Brooklyn,4,3,1,25000
House,Pretoria,Danville,1,1,1,3500
Apartment,Pretoria,Brooklyn,2,1,1,13800
Apartment,Pretoria,Brooklyn,13,8,1,5200
House,Pretoria,"Pretoria West",3,2,1,12000
Apartment,Pretoria,"Menlo Park",1,1,1,16500
Town-house,Pretoria,"The Wilds",2,1,1,13000
House,Pretoria,Kirkney,2,1,1,6800
Apartment,Pretoria,Menlyn,1,1,2,21000
Apartment,Pretoria,Danville,1,1,4,2500
Apartment,Pretoria,Brooklyn,2,2,2,13500
Apartment,Pretoria,"Wonderboom South",2,1,1,8600
House,Pretoria,"Olympus AH",3,3,5,22000
Apartment,Pretoria,"Pretoria Central",1,1,1,7490
Apartment,Pretoria,"Menlo Park",1,1,2,9500
Town-house,Pretoria,"Menlo Park",1,1,2,6000
House,Pretoria,"Waterkloof Ridge",4,3,1,75000
Apartment,Pretoria,Hatfield,1,1,2,6500
Apartment,Pretoria,"Featherwood Retirement Estate",2,1,3,18500
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,23000
House,Pretoria,Brooklyn,3,4,4,35000
Apartment,Pretoria,Brooklyn,2,1,2,13800
Apartment,Pretoria,Sinoville,1,1,1,6400
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,22000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,23000
Apartment,Pretoria,Brooklyn,2,1,1,13800
House,Pretoria,Hatfield,9,4,1,4300
Apartment,Pretoria,"Silver Lakes Golf Estate",1,1,2,12000
Apartment,Pretoria,Brooklyn,2,1,2,13800
Apartment,Pretoria,Brooklyn,2,2,2,12750
Apartment,Pretoria,"Nieuw Muckleneuk",3,2,1,22000
Apartment,Pretoria,Arcadia,1,1,1,4160
Apartment,Pretoria,"Blyde Riverwalk Estate",1,1,1,13000
Apartment,Pretoria,Waverley,2,2,3,6901
Apartment,Pretoria,"Silver Lakes Golf Estate",1,1,1,13000
House,Pretoria,"Silver Lakes",3,2,5,33000
Apartment,Pretoria,Menlyn,4,4,4,16000
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,1,13800
Apartment,Pretoria,"Pretoria West",2,1,1,5000
Apartment,Pretoria,Gezina,1,1,2,4500
House,Pretoria,Hazeldean,2,2,4,15000
House,Pretoria,"Silver Lakes",3,2,1,31000
House,Pretoria,Menlyn,1,1,1,6000
House,Pretoria,Menlyn,1,1,1,6000
Apartment,Pretoria,"Lotus Gardens",2,1,1,1500
Apartment,Pretoria,Sinoville,2,1,1,7400
Apartment,Pretoria,"Featherwood Retirement Estate",1,1,1,10500
Apartment,Pretoria,"Pretoria Central",1,1,1,6520
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,1,13800
Apartment,Pretoria,"Lynnwood Ridge",1,1,1,6999
Apartment,Pretoria,Sunnyside,2,1,1,4120
Apartment,Pretoria,"Olympus AH",2,1,3,7500
Apartment,Pretoria,"Lynnwood Ridge",2,1,1,9000
Apartment,Pretoria,"Pretoria Gardens",3,2,1,6850
Apartment,Pretoria,Equestria,2,2,1,10000
Apartment,Pretoria,"Pretoria Central",2,1,4,7000
Town-house,Pretoria,"Menlo Park",3,4,2,30000
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,5,17000
Apartment,Pretoria,"Waterkloof Glen",1,1,1,22000
House,Pretoria,Muckleneuk,3,3,1,25000
Apartment,Pretoria,"Lynnwood Ridge",2,1,2,9000
Apartment,Pretoria,Shere,1,1,1,7800
House,Pretoria,"Waterkloof Ridge",3,3,1,46000
Apartment,Pretoria,Hatfield,1,1,3,5400
Apartment,Pretoria,"Capital Park",1,1,2,4200
House,Pretoria,"The Wilds",5,4,2,65000
House,Pretoria,"Waterkloof Heights",2,2,1,18000
Apartment,Pretoria,Menlyn,3,3,1,16000
House,Pretoria,Muckleneuk,1,1,1,23000
Apartment,Pretoria,"Nieuw Muckleneuk",1,1,1,13500
Apartment,Pretoria,"Silver Lakes Golf Estate",1,1,1,18000
Apartment,Pretoria,"Silver Lakes Golf Estate",2,2,1,23000
Apartment,Pretoria,Sunnyside,1,1,2,4420
Apartment,Pretoria,"Baileys Muckleneuk",3,2,1,19000
Apartment,Pretoria,Claremont,2,1,1,5900
Apartment,Pretoria,Sunnyside,1,1,1,2950
Apartment,Pretoria,Sunnyside,1,1,1,2950
Apartment,Pretoria,Lynnwood,2,1,1,5990
Apartment,Pretoria,"Willow Park Manor",6,1,6,6800
Apartment,Pretoria,Hatfield,2,2,1,13000
House,Pretoria,"Waterkloof Ridge",2,7,1,95000
Apartment,Pretoria,"Pretoria Central",1,1,1,7000
Apartment,Pretoria,Montana,1,1,1,8500
Apartment,Pretoria,Sunnyside,1,1,2,4280
Apartment,Pretoria,Riviera,1,1,2,5500
Apartment,Pretoria,Brooklyn,2,1,1,8800
Apartment,Pretoria,Hatfield,1,1,1,6200
Apartment,Pretoria,"Savannah Country Estate",1,1,2,8500
Apartment,Pretoria,Menlyn,2,1,1,25000
Apartment,Pretoria,Brooklyn,1,1,1,10500
Apartment,Pretoria,Sunnyside,2,1,1,2160
Apartment,Pretoria,Menlyn,3,1,1,25000
Apartment,Pretoria,Waterkloof,1,1,1,28990
Apartment,Pretoria,"Pretoria Central",1,1,1,2500
Apartment,Pretoria,Sinoville,1,1,1,6000
House,Pretoria,Claremont,1,1,1,2800
Apartment,Pretoria,"Pretoria Central",2,1,1,4390
Apartment,Pretoria,Arcadia,1,2,1,6290
Apartment,Pretoria,Hatfield,1,1,1,5500
Apartment,Pretoria,Arcadia,1,1,1,2950
House,Pretoria,"Silver Lakes Golf Estate",1,1,1,10000
Apartment,Pretoria,Arcadia,2,1,1,2950
Apartment,Pretoria,"Pretoria West",1,1,1,1800
Apartment,Pretoria,Arcadia,2,1,1,6390
Apartment,Pretoria,"Waterkloof Ridge",1,1,1,9200
Apartment,Pretoria,Waterkloof,2,1,1,10500
Apartment,Pretoria,Waterkloof,3,1,2,9200
Apartment,Pretoria,"Waterkloof Ridge",3,2,1,10500
Apartment,Pretoria,"Montana Park",2,2,1,10900
Apartment,Pretoria,"Waterkloof Glen",1,1,1,9200
Apartment,Pretoria,Silverton,2,1,1,7550
Apartment,Pretoria,"Montana Park",2,2,1,8900
Apartment,Pretoria,Sinoville,2,1,1,7650
Apartment,Pretoria,Magalieskruin,3,2,2,10900
Apartment,Pretoria,"Pretoria North",3,2,2,10900
Apartment,Pretoria,"Mountain View",2,1,2,8100
Apartment,Pretoria,"Lotus Gardens",2,1,2,8100
Apartment,Pretoria,Kwaggasrand,2,1,2,8100
Apartment,Pretoria,Daspoort,2,1,1,8100
Apartment,Pretoria,Kirkney,2,2,2,8100
Apartment,Pretoria,"Wonderboom AH",3,1,2,15750
Apartment,Pretoria,Roodeplaat,2,1,1,7650
Apartment,Pretoria,Waterkloof,1,1,1,8200
Apartment,Pretoria,"Montana Park",2,1,1,7550
Apartment,Pretoria,"Doornpoort AH",2,1,1,7550
Apartment,Pretoria,"Montana Park",2,1,1,7550
Apartment,Pretoria,"Mountain View",2,1,2,7350
Apartment,Pretoria,"Waterkloof Glen",1,1,1,8200
Apartment,Pretoria,"Faerie Glen",1,2,1,8100
Apartment,Pretoria,Roodeplaat,3,2,2,14200
Apartment,Pretoria,Roodeplaat,3,2,2,15750
Apartment,Pretoria,"Montana Park",2,1,1,7550
Apartment,Pretoria,Equestria,3,2,2,13500
Apartment,Pretoria,"Faerie Glen",2,1,1,9400
Apartment,Pretoria,Silverton,2,2,2,8750
Apartment,Pretoria,Roodeplaat,2,1,1,7550
Apartment,Pretoria,Gezina,2,2,1,8450
Apartment,Pretoria,"Pretoria North",2,1,1,7550
Apartment,Pretoria,Newlands,2,1,1,8300
Apartment,Pretoria,Montana,2,1,1,7750
Apartment,Pretoria,"Die Wilgers",2,2,2,10300
Apartment,Pretoria,Erasmuskloof,2,1,1,9400
Apartment,Pretoria,"Faerie Glen",2,2,1,9000
Apartment,Pretoria,Booysens,2,1,3,7350
Apartment,Pretoria,Garsfontein,2,1,1,9500
Apartment,Pretoria,Montana,2,2,1,8900
Apartment,Pretoria,Atteridgeville,2,1,3,7350
Apartment,Pretoria,Elarduspark,1,1,1,8200
Apartment,Pretoria,Equestria,3,2,2,13500
Apartment,Pretoria,"Menlo Park",1,1,1,8200
Apartment,Pretoria,Arcadia,2,1,3,7350
Apartment,Pretoria,Claremont,2,1,3,7550
Town-house,Pretoria,"Capital Park",2,1,3,7550
Town-house,Pretoria,Booysens,2,1,3,7550
Town-house,Pretoria,Andeon,2,1,4,7550
Town-house,Pretoria,Booysens,2,1,3,7550
Town-house,Pretoria,Danville,2,1,3,7550
Apartment,Pretoria,Garsfontein,1,1,1,8200
Town-house,Pretoria,Atteridgeville,2,1,3,7550
Apartment,Pretoria,Erasmuskloof,1,1,1,8200
Apartment,Pretoria,"Montana Tuine",1,1,1,8500
Apartment,Pretoria,Andeon,2,1,4,7350
Apartment,Pretoria,"Capital Park",1,1,4,6250
Apartment,Pretoria,Erasmuskloof,1,1,1,8200
Apartment,Pretoria,"La Montagne",2,2,1,10300
Apartment,Pretoria,Brooklyn,1,1,1,8200
Apartment,Pretoria,Atteridgeville,1,1,4,6250
Apartment,Pretoria,Booysens,1,1,4,6250
Apartment,Pretoria,Newlands,2,1,1,9100
